UPC,System ID,Category Name,Price,QOH,Product ID,URL,Category,Photo,Brand Name,Name,Brand,Short Name,Pets,Size,buy_12_get_1_free
627843113300,210000056816,Cat > Food > Air-Dried & Dehydrated Food,45.99,2,10100097_2,https://www.littlepetexpress.com/products/carna4-airdried-grain-free-quick-baked-chicken-cat-food-3/?case_option=False,Air-Dried & Dehydrated Food,['downloaded_images/10100097/10100097_2/image_56956.jpg'],Carna4,"Carna4 Quick Baked Chicken Nuggets Grain-Free Air-Dried Cat Food, 4-lb",Carna4,Quick Baked Chicken Nuggets Grain-Free,Cats,4-lb,No
700604523157,210000056818,Dog > Treats > Bully Sticks & Natural Chews,8.19,1,10100802_1,https://www.littlepetexpress.com/products/stash-water-buffalo-bubba-chews-2/?case_option=False,Bully Sticks & Natural Chews,['downloaded_images/10100802/10100802_1/image_56960.jpg'],Stash,"Stash Water Buffalo Bubba Chews, Small",Stash,Water Buffalo Bubba Chews,Dogs,Small,No
700604523164,210000056819,Dog > Treats > Bully Sticks & Natural Chews,13.59,2,10100802_2,https://www.littlepetexpress.com/products/stash-water-buffalo-bubba-chews-3/?case_option=False,Bully Sticks & Natural Chews,['downloaded_images/10100802/10100802_2/image_56961.jpg'],Stash,"Stash Water Buffalo Bubba Chews, Large",Stash,Water Buffalo Bubba Chews,Dogs,Large,No
7899732502103,210000070207,Dog > Cleaning & Potty > Potty Pads & Diapers > Potty Pads,35.99,2,10100992,https://www.littlepetexpress.com/products/the-little-pet-shoppe/petix-wizsmart-original-ultra-dog-pad/,Potty Pads,['downloaded_images/10100992/7899732502103.jpg'],WizSmart (Petix),"Wizsmart Ultra Dog Pad, 30-count",WizSmart ,Ultra Dog Pad,Dogs,30-count,No
073893264033,210000070367,Dog > Food > Dry Food,19.79,0,10100627_1,https://www.littlepetexpress.com/products/nutrisource-large-breed-puppy-chicken-and-rice-dry-dog-food-6/?case_option=False,Dry Food,['downloaded_images/10100627/10100627_1/lXAAHATw.jpeg'],NutriSource,"NutriSource Large Breed Puppy Chicken Meal & Rice Recipe with Wholesome Grains Dry Dog Food, 5-lb",NutriSource,Large Breed Puppy Chicken Meal & Rice Recipe with Wholesome Grains,Dogs,5-lb,No
685038116635,210000051015,Cat > Food > Wet Food,1.89,11,10100133_1,https://www.littlepetexpress.com/products/daves-pet-food-naturally-healthy-grain-free-fishermans-stew-canned-cat-food-55-oz-case-of-24-2/?case_option=False,Wet Food,['downloaded_images/10100133/10100133_1/image_41012.jpg'],Dave's Pet Food,"Dave's Pet Food Naturally Healthy Fisherman's Stew Wet Cat Food Can, 5.5-oz",Dave's Pet Food,Naturally Healthy Grain-Free Fisherman's Stew,Cats,5.5-oz,Yes
685038116611,210000051019,Cat > Food > Wet Food,2.19,26,10100134_1,https://www.littlepetexpress.com/products/daves-pet-food-naturally-healthy-grain-free-shredded-chicken-dinner-in-gravy-canned-cat-food-55-oz-case-of-24-2/?case_option=False,Wet Food,['downloaded_images/10100134/10100134_1/image_41036.jpg'],Dave's Pet Food,"Dave's Pet Food Naturally Healthy Shredded Chicken Dinner in Gravy Wet Cat Food Can, 5.5-oz",Dave's Pet Food,Naturally Healthy Grain-Free Shredded Chicken Dinner in Gravy,Cats,5.5-oz,Yes
858833002667,210000069006,Dog > Food > Frozen Food,34.99,1,10100720_1,https://www.littlepetexpress.com/products/raw-bistro-frozen-raw-canine-lamb-entrees-2/?case_option=False,Frozen Food,['downloaded_images/10100720/10100720_1/lambenteee.jpg'],Raw Bistro,"Raw Bistro Lamb Entrée Raw Frozen Dog Food, 3-lb",Raw Bistro,Lamb Entrée Raw,Dogs,3-lb,No
858833002674,210000069007,Dog > Food > Frozen Food,65.99,1,10100720_2,https://www.littlepetexpress.com/products/raw-bistro-frozen-raw-canine-lamb-entrees-3/?case_option=False,Frozen Food,['downloaded_images/10100720/10100720_2/lambenteee.jpg'],Raw Bistro,"Raw Bistro Lamb Entrée Raw Frozen Dog Food, 6-lb",Raw Bistro,Lamb Entrée Raw,Dogs,6-lb,No
888641139309,210000206556,Cat > Treats > Lickable Treats,3.99,11,10100314_1,https://www.littlepetexpress.com/products/Fussie-Cat-Puree-Sardine-Cat-Treats-3/?case_option=False,Lickable Treats,['downloaded_images/10100314/10100314_1/image_211947.jpg'],Fussie Cat,"Fussie Cat Puree Sardine Cat Treats, 4-count",Fussie Cat,Puree Sardine,Cats,4-count,No
812402004339,210000074832,Cat > Toys > Catnip & Pet Grass Toys,6.19,4,10101005_1,https://www.littlepetexpress.com/products/yeowww-catnip-butterfly-cat-toy-4/?case_option=False,Catnip & Pet Grass Toys,['downloaded_images/10101005/10101005_1/image_66573.png'],Yeowww!,"Yeowww! Butterfly Catnip Cat Toy, Red",Yeowww!,Butterfly Catnip,Cats,Red,No
685038118158,210000182782,Cat > Food > Wet Food,2.09,6,10100139_1,https://www.littlepetexpress.com/products/Daves-Pet-Food-Restricted-Diet-Phosphorus-Chicken-Liver-Chicken-in-Juice-Pate-Canned-Cat-Food-2/?case_option=False,Wet Food,['downloaded_images/10100139/10100139_1/image_187430.jpg'],Dave's Pet Food,"Dave's Pet Food Restricted Diet Phosphorus Chicken Liver & Chicken in Juice Pate Canned Cat Food, 5.5-oz",Dave's Pet Food,Restricted Diet Phosphorus Chicken Liver & Chicken in Juice Pate,Cats,5.5-oz,Yes
810053870648,210000202542,Cat > Cleaning & Potty > Stain Removers,14.99,2,10100771_1,https://www.littlepetexpress.com/products/Skouts-Honor-Stain-Odor-Severe-Mess-Advanced-Formula-for-Cats-2/?case_option=False,Stain Removers,['downloaded_images/10100771/10100771_1/image_207918_n7I7p7c.jpg'],Skout's Honor,"Skout's Honor Severe Mess Stain & Odor for Cats, 35-oz",Skout's Honor,Severe Mess Stain & Odor,Cats,35-oz,No
810028242807,210000178904,Cat > Food > Wet Food,1.89,12,10100951_1,https://www.littlepetexpress.com/products/Weruva-Kitten-Chicken-Tuna-in-Gravy-Wet-Cat-Food-2/?case_option=False,Wet Food,"['downloaded_images/10100951/10100951_1/image_183344_tdAUFiP.jpg', 'downloaded_images/10100951/10100951_1/image_183344_2PSLpKv.jpg', 'downloaded_images/10100951/10100951_1/image_183344_PFbXeI7.jpg']",Weruva,"Weruva Kitten Chicken & Tuna Formula in Gravy Wet Cat Food Can, 3-oz",Weruva,Kitten Chicken & Tuna Formula in Gravy,Cats,3-oz,Yes
811048023285,210000208683,Equine > Health & Wellness > First Aid,20.99,4,10100565_1,https://www.littlepetexpress.com/products/Nootie-Dermatology-Solutions-Medicated-Pet-Spray-2/?case_option=False,First Aid,['downloaded_images/10100565/10100565_1/image_214090.jpg'],Nootie,"Nootie Dermatology Solutions Medicated Pet Spray, 8-oz",Nootie,Dermatology Solutions Medicated,Dogs & Cats,8-oz,No
850001022620,210000130000,Dog > Food > Wet Food,4.29,0,10100860_1,https://www.littlepetexpress.com/products/The-Honest-Kitchen-One-Pot-Stew-Simmered-Salmon-Chicken-Stew-Wet-Dog-Food-2/?case_option=False,Wet Food,"['downloaded_images/10100860/10100860_1/image_126056_JyYuWWr.jpg', 'downloaded_images/10100860/10100860_1/image_126056.jpg']",The Honest Kitchen,"The Honest Kitchen One Pot Stew Simmered Salmon & Chicken Stew Wet Dog Food, 10.5-oz",The Honest Kitchen,One Pot Stew Simmered Salmon & Chicken Stew,Dogs,10.5-oz,Yes
850001022446,210000130002,Dog > Food > Wet Food,4.69,6,10100856_1,https://www.littlepetexpress.com/products/the-honest-kitchen-butcher-block-pate-chicken-super-greens-wet-dog-food-105-oz/?case_option=False,Wet Food,"['downloaded_images/10100856/10100856_1/image_126058.jpg', 'downloaded_images/10100856/10100856_1/image_126058_nkbWwJ4.jpg']",The Honest Kitchen,"The Honest Kitchen Butcher Block Pate Chicken & Super Greens Wet Dog Food, 10.5-oz",The Honest Kitchen,Butcher Block Pate Chicken & Super Greens,Dogs,10.5-oz,Yes
849088048722,210000124951,Dog > Toys > Plush Toys > Stuffed Toys,19.99,1,10100223_1,https://www.littlepetexpress.com/products/Fab-Dog-Floppy-Pig-Dog-Toy-3/?case_option=False,Stuffed Toys,['downloaded_images/10100223/10100223_1/image_119930.jpg'],fabdog,"fabdog Floppy Plush Dog Toy, Pig, Large",fabdog,"Floppy Plush, Pig",Dogs,Large,No
073893962045,210000182925,Dog > Food > Wet Food,2.99,2,10100704_1,https://www.littlepetexpress.com/products/PureVita-Limited-Ingredient-Beef-Entree-Wet-Dog-Food-2/?case_option=False,Wet Food,['downloaded_images/10100704/10100704_1/PV_Beef_Entree.jpg'],PureVita,"PureVita Limited Ingredient Beef Entree Wet Dog Food, 12.5-oz",PureVita,Limited Ingredient Beef Entree,Dogs,12.5-oz,Yes
012104432083,210000186888,Dog > Healthcare,10.99,3,10100177_1,https://www.littlepetexpress.com/products/Dogswell-Remedy-Recovery-Diarrhea-Control-for-Dogs-Cats-2/?case_option=False,Healthcare,"['downloaded_images/10100177/10100177_1/image_191673_eWyQdkg.jpg', 'downloaded_images/10100177/10100177_1/image_191673_JGOwKVZ.jpg']",Dogswell,"Dogswell Remedy & Recovery Diarrhea Control for Dogs & Cats, 8-oz",Dogswell,Remedy & Recovery Diarrhea Control,Dogs,8-oz,No
810075890129,210000208790,Dog > Flea & Tick > Spot Treatments,20.99,2,10101001_1,https://www.littlepetexpress.com/products/Wondercide-Peppermint-Scent-Flea-Tick-Spot-On-for-Large-Dogs-2/?case_option=False,Spot Treatments,['downloaded_images/10101001/10101001_1/image_214204.jpg'],Wondercide,"Wondercide Peppermint Scent Flea & Tick Spot On for Large Dogs, 3-pk",Wondercide,Peppermint Scent Flea & Tick Spot On for Large Dogs,Dogs,3-pk,No
087316386400,210000086262,Dog > Treats > Freeze-Dried Treats,15.79,2,10100581,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Northwest-Naturals-Premium-Green-Lipped-Mussels-Freeze-Dried-Dog-Treats-2-oz/,Freeze-Dried Treats,['downloaded_images/10100581/image_79037_wQpuJyI.jpg'],Northwest Naturals,"Northwest Naturals Premium Green Lipped Mussels Freeze-Dried Dog Treats, 2-oz",Northwest Naturals,Premium Green Lipped Mussels Freeze-Dried,Dogs,2-oz,No
